1.2345297680052116,-4.910217489771935,3.098556576954409,-3.7092113897457075,3.490493799591614,-1.4970943425791021,0.15091726882703504,-3.0044321363915296,1.9000717982820543,-1.734629026397975,5.098664877185155,-5.079607342928481,4.129473404315383,3.9319310670637746,3.0411267271267812,-1.3875696357150997,0.7927624949008063,-4.664854849591507,0.7231833535730798,-0.9570488363267842,0.7025348174683206,3.2559768822309794,1.1250607371999255,1.0222480605788062,-0.3230726998804476,-1.2888676996279052,4.9363417089083255,3.7310060867046575,-3.5590954491966476,0.5942150522895782,-3.961466726689482,-1.7980793084283682,-0.9008794124253336,3.93136982128751,4.521220302416666,-3.750154895669375,3.267926011819273,-2.194889929161034,2.127519080975202,-4.856161151740769,-3.8420907111996563,-0.4042170671963099,-3.0814171331069447,2.9631818588077836,3.574173877615906,3.3386034159865874,0.43519726023960015,3.363645806818492,1.0533816687089939,1.6632724457532504,-3.417460256042378,-0.9723156272148881,1.9584045854421959,-3.3602181751099565,-2.88278314741075,0.013504525382812105,-0.2041115270779077,3.324048828782389,-2.455367291988825,4.743654215096194,0.7160955756658316,4.866903074701395,2.764546049756679,-4.826043979733259,4.831443523099243,-0.28011261210656624,-2.3695728950562724,2.829080517548947,-1.4907490522459597,-3.366289333392129,-3.4628013595406126,-3.2828980287188503,-2.3314614341261852,-4.658488067102294,-2.6260595650013028,0.5463452157976976,-4.661882354722451,-5.040501951215735,3.9368274707005204,-2.2244692964347434,-1.7324552503505033,-2.988695761734617,-4.414084814974677,-4.06939877337461,8489.646934442819,1.0448267459869385
-5.12,5.12,-1.2868676307513316,-0.630083981822219,0.12707124951580706,5.12,5.12,-4.47067294474383,3.3702496066281578,2.4659734621407745,-3.06132332042399,4.779001396530968,-5.12,5.12,0.8729579835023022,0.5906045247376088,-5.12,5.12,-3.4899914120756472,-4.745807296613139,5.12,5.12,2.6349279173812308,2.753049194237989,-5.12,4.46824766664701,5.12,5.12,4.735361828029137,-0.6473272143987536,5.12,-5.12,-5.12,-0.2904699213129813,2.825618513730623,-5.12,4.90852028769937,5.12,1.5657855736916542,-5.12,-2.0442786112487155,-2.042047251307553,5.072019698200793,5.12,0.49653059710432323,0.6364878426039606,5.12,5.12,4.417127592025568,1.1875626700940254,5.12,5.12,5.12,3.208640995107616,-0.1938025420773446,0.9164323726963639,-5.12,-5.12,5.12,-5.12,-5.12,5.12,5.12,4.372514797127038,-0.4400358411369574,-5.12,-5.12,5.12,-0.9261851614896113,-5.12,-5.12,5.12,4.81819522033351,-5.12,5.12,-5.12,3.2834447218130665,5.12,5.12,-2.747283833629436,5.12,-5.12,2.769962509859055,5.12,6925.328152393361,1.9583394527435303
5.12,5.12,5.12,-5.12,5.12,5.12,5.12,5.12,-5.12,-5.12,-5.12,5.12,-5.12,5.12,-5.12,-5.12,-5.12,5.12,-5.12,-5.12,5.12,-5.12,-5.12,5.12,-5.12,-5.12,5.12,5.12,5.12,-5.12,5.12,-5.12,-5.12,-5.12,-5.12,-5.12,5.12,5.12,5.12,5.12,-5.12,-5.12,5.12,5.12,5.12,-5.12,5.12,5.12,-5.12,-5.12,5.12,5.12,5.12,5.12,5.12,5.12,5.12,-5.12,5.12,-5.12,-5.12,5.12,5.12,-5.12,-5.12,-5.12,-5.12,5.12,5.12,5.12,-5.12,5.12,5.12,-5.12,5.12,-5.12,5.12,5.12,-5.12,5.12,5.12,5.12,5.12,5.12,4478.673129660151,2.6011011600494385
-5.12,-5.12,-5.12,5.12,5.12,-5.12,5.12,-5.12,-5.12,-5.12,5.12,5.12,5.12,-5.12,5.12,-5.12,5.12,-5.12,5.12,5.12,5.12,5.12,5.12,-5.12,-5.12,-5.12,5.12,-5.12,5.12,5.12,-5.12,5.12,5.12,-5.12,-5.12,-5.12,-5.12,-5.12,-5.12,-5.12,5.12,5.12,-5.12,-5.12,-5.12,-5.12,-5.12,-5.12,-5.12,5.12,5.12,-5.12,5.12,-5.12,-5.12,-5.12,-5.12,5.12,5.12,5.12,-5.12,-5.12,-5.12,5.12,-5.12,5.12,5.12,-5.12,-5.12,-5.12,5.12,-5.12,-5.12,5.12,-5.12,-5.12,5.12,-5.12,5.12,-5.12,5.12,-5.12,-5.12,5.12,4478.673129660151,3.198479413986206
5.12,5.12,-5.12,5.12,-5.12,5.12,5.12,-5.12,-5.12,-5.12,5.12,-5.12,5.12,5.12,-5.12,5.12,-5.12,-5.12,5.12,5.12,5.12,5.12,5.12,5.12,-5.12,-5.12,-5.12,5.12,5.12,5.12,-5.12,-5.12,-5.12,-5.12,-5.12,5.12,5.12,-5.12,5.12,-5.12,-5.12,5.12,-5.12,-5.12,5.12,5.12,-5.12,-5.12,5.12,-5.12,-5.12,-5.12,5.12,-5.12,-5.12,-5.12,-5.12,-5.12,-5.12,5.12,-5.12,5.12,-5.12,-5.12,5.12,-5.12,-5.12,5.12,-5.12,5.12,5.12,-5.12,5.12,-5.12,5.12,-5.12,-5.12,5.12,-5.12,5.12,-5.12,-5.12,5.12,-5.12,4478.673129660151,3.809699296951294
5.12,-5.12,-5.12,-5.12,-5.12,-5.12,5.12,5.12,-5.12,-5.12,5.12,-5.12,-5.12,5.12,-5.12,-5.12,5.12,-5.12,-5.12,5.12,5.12,-5.12,5.12,-5.12,-5.12,-5.12,5.12,5.12,-5.12,5.12,-5.12,5.12,5.12,5.12,-5.12,5.12,5.12,-5.12,5.12,5.12,-5.12,5.12,5.12,5.12,-5.12,5.12,-5.12,5.12,-5.12,-5.12,-5.12,-5.12,5.12,-5.12,-5.12,-5.12,5.12,5.12,-5.12,-5.12,5.12,5.12,5.12,-5.12,-5.12,5.12,5.12,5.12,-5.12,5.12,5.12,5.12,-5.12,5.12,-5.12,-5.12,5.12,-5.12,5.12,5.12,-5.12,-5.12,-5.12,-5.12,4478.673129660151,4.3873913288116455
-5.12,5.12,5.12,5.12,-5.12,-5.12,5.12,5.12,-5.12,-5.12,-5.12,-5.12,5.12,5.12,5.12,-5.12,5.12,-5.12,5.12,5.12,5.12,5.12,-5.12,-5.12,-5.12,-5.12,-5.12,5.12,-5.12,-5.12,-5.12,5.12,-5.12,-5.12,-5.12,-5.12,5.12,5.12,5.12,5.12,-5.12,-5.12,-5.12,-5.12,-5.12,5.12,-5.12,5.12,-5.12,5.12,-5.12,-5.12,-5.12,-5.12,5.12,5.12,-5.12,-5.12,-5.12,-5.12,5.12,-5.12,-5.12,5.12,-5.12,5.12,5.12,-5.12,5.12,-5.12,5.12,5.12,5.12,5.12,5.12,-5.12,-5.12,-5.12,5.12,-5.12,5.12,5.12,5.12,5.12,4478.673129660151,4.9520628452301025
5.12,5.12,-5.12,-5.12,-5.12,5.12,5.12,-5.12,-5.12,5.12,-5.12,5.12,-5.12,-5.12,5.12,-5.12,-5.12,5.12,-5.12,5.12,-5.12,5.12,-5.12,-5.12,-5.12,-5.12,-5.12,-5.12,-5.12,-5.12,5.12,5.12,-5.12,5.12,-5.12,-5.12,5.12,-5.12,5.12,5.12,5.12,5.12,-5.12,5.12,-5.12,5.12,-5.12,-5.12,5.12,5.12,-5.12,-5.12,5.12,-5.12,-5.12,5.12,5.12,-5.12,5.12,-5.12,-5.12,-5.12,5.12,-5.12,-5.12,5.12,5.12,5.12,5.12,-5.12,-5.12,-5.12,5.12,5.12,-5.12,-5.12,-5.12,5.12,-5.12,-5.12,-5.12,-5.12,5.12,-5.12,4478.673129660151,5.5944132804870605
5.12,5.12,5.12,5.12,5.12,5.12,5.12,5.12,-5.12,5.12,-5.12,-5.12,-5.12,-5.12,5.12,5.12,-5.12,-5.12,-5.12,5.12,5.12,-5.12,-5.12,-5.12,-5.12,-5.12,5.12,5.12,-5.12,5.12,5.12,-5.12,-5.12,5.12,-5.12,5.12,-5.12,5.12,5.12,-5.12,-5.12,5.12,5.12,-5.12,-5.12,-5.12,5.12,-5.12,5.12,-5.12,5.12,-5.12,-5.12,5.12,5.12,-5.12,-5.12,-5.12,-5.12,5.12,-5.12,-5.12,-5.12,-5.12,5.12,-5.12,5.12,5.12,-5.12,-5.12,-5.12,-5.12,-5.12,5.12,-5.12,-5.12,5.12,-5.12,5.12,5.12,5.12,-5.12,-5.12,-5.12,4478.673129660151,6.427286624908447
-4.888069804516686,-5.019507504686628,-5.12,2.3691449394446265,5.12,5.12,-1.156182074106988,-2.9010069614377185,-5.12,0.33582497481984586,5.12,2.8588725651720477,5.12,5.12,5.12,-4.677451872790576,-5.12,-5.12,-5.12,5.12,5.12,4.0625583319022285,2.261974539649133,-1.689181209297442,-5.12,-5.12,0.3026650304924443,-5.12,-5.12,1.3507688338800197,5.12,5.12,-5.12,-5.12,-5.12,-3.6996697072552758,-5.12,1.8980769738618957,5.12,3.8507280164361157,-1.52580642989134,5.12,5.12,5.12,-5.12,-5.12,3.89426442515047,5.12,-5.12,5.12,1.7711912901057296,-4.74864432576457,-5.12,-5.12,-5.12,5.12,5.12,-5.12,5.12,4.9769320823883545,4.968695808734892,-5.000611955577718,-1.2325127419515707,5.12,4.198056278862139,-5.12,-4.597678496873504,5.12,-5.12,-2.882551443975079,5.12,-2.9879456202856973,-5.12,4.704077423853287,5.12,-5.12,5.12,4.505333852814277,3.573928174805766,5.12,-5.12,5.12,-4.361914822610135,5.12,5956.740013662581,7.156857490539551
