0.05,15,5,3,0.66,1.0,k9,0.519478,673.7631258964539
0.05,3,5,3,0.66,1.0,k9,0.518622,1148.5837383270264
0.05,6,5,3,0.66,1.0,k9,0.515411,1786.7269265651703
0.05,9,5,3,0.66,1.0,k9,0.522046,2286.1808788776398
0.05,12,5,3,0.66,1.0,k9,0.521832,2754.4676871299744
0.05,15,5,1.5,0.66,1.0,k9,0.51905,3279.4717259407043
0.05,3,5,1.5,0.66,1.0,k9,0.514127,3767.150723218918
0.05,6,5,1.5,0.66,1.0,k9,0.513057,4346.964337110519
0.05,9,5,1.5,0.66,1.0,k9,0.516695,5124.896907329559
0.05,12,5,1.5,0.66,1.0,k9,0.516267,5572.568503856659
0.05,15,5,0,0.66,1.0,k9,0.512414,6333.598867177963
0.05,3,5,0,0.66,1.0,k9,0.515625,6798.876003026962
0.05,6,5,0,0.66,1.0,k9,0.522902,7024.441794633865
0.05,9,5,0,0.66,1.0,k9,0.522688,7263.161432504654
0.05,12,5,0,0.66,1.0,k9,0.512414,7691.836405992508
0.05,15,9,3,0.66,1.0,k9,0.517979,7910.466257810593
0.05,3,9,3,0.66,1.0,k9,0.519906,8185.003574371338
0.05,6,9,3,0.66,1.0,k9,0.508562,8520.938142061234
0.05,9,9,3,0.66,1.0,k9,0.513271,8877.973456144333
0.05,12,9,3,0.66,1.0,k9,0.512842,9367.71190237999
0.05,15,9,1.5,0.66,1.0,k9,0.511986,9937.235769987106
0.05,3,9,1.5,0.66,1.0,k9,0.522046,10266.247589349747
0.05,6,9,1.5,0.66,1.0,k9,0.515411,10621.539675235748
0.05,9,9,1.5,0.66,1.0,k9,0.509846,11046.762825965881
0.05,12,9,1.5,0.66,1.0,k9,0.513485,11482.340097427368
0.05,15,9,0,0.66,1.0,k9,0.511558,11863.157834768295
0.05,3,9,0,0.66,1.0,k9,0.512842,12532.893560647964
0.05,6,9,0,0.66,1.0,k9,0.512414,12998.328889131546
0.05,9,9,0,0.66,1.0,k9,0.513699,13331.304224729538
0.05,12,9,0,0.66,1.0,k9,0.512842,13796.390130996704
0.05,15,1,3,0.66,1.0,k9,0.53125,14258.20517039299
0.05,3,1,3,0.66,1.0,k9,0.516053,15105.079023361206
0.05,6,1,3,0.66,1.0,k9,0.52226,15640.759995222092
0.05,9,1,3,0.66,1.0,k9,0.527397,16564.561516046524
0.05,12,1,3,0.66,1.0,k9,0.53018,17341.512240171432
0.05,15,1,1.5,0.66,1.0,k9,0.529324,18107.075818538666
0.05,3,1,1.5,0.66,1.0,k9,0.519692,18602.619996786118
0.05,6,1,1.5,0.66,1.0,k9,0.514127,19606.924740314484
0.05,9,1,1.5,0.66,1.0,k9,0.522902,20434.488064050674
0.05,12,1,1.5,0.66,1.0,k9,0.52333,21172.100254297256
0.05,15,1,0,0.66,1.0,k9,0.515411,21821.536530017853
0.05,3,1,0,0.66,1.0,k9,0.517551,22225.575614213943
0.05,6,1,0,0.66,1.0,k9,0.523545,22620.246180057526
0.05,9,1,0,0.66,1.0,k9,0.517979,23097.93742775917
0.05,12,1,0,0.66,1.0,k9,0.515197,23822.487716674805
0.05,15,5,3,0.66,0.33,k9,0.513699,24119.765895843506
0.05,3,5,3,0.66,0.33,k9,0.520548,24366.25266814232
0.05,6,5,3,0.66,0.33,k9,0.510916,24711.19744515419
0.05,9,5,3,0.66,0.33,k9,0.516909,25092.403559684753
0.05,12,5,3,0.66,0.33,k9,0.513913,25425.496855974197
0.05,15,5,1.5,0.66,0.33,k9,0.515411,25677.48464345932
0.05,3,5,1.5,0.66,0.33,k9,0.516481,25892.333431482315
0.05,6,5,1.5,0.66,0.33,k9,0.515625,26071.16201710701
0.05,9,5,1.5,0.66,0.33,k9,0.518408,26199.926874399185
0.05,12,5,1.5,0.66,0.33,k9,0.5122,26415.896440029144
0.05,15,5,0,0.66,0.33,k9,0.516695,26580.895355701447
0.05,3,5,0,0.66,0.33,k9,0.518622,26726.61686563492
0.05,6,5,0,0.66,0.33,k9,0.519692,26851.560450315475
0.05,9,5,0,0.66,0.33,k9,0.516053,27037.474785089493
0.05,12,5,0,0.66,0.33,k9,0.513699,27188.8520052433
0.05,15,9,3,0.66,0.33,k9,0.516267,27303.882355690002
0.05,3,9,3,0.66,0.33,k9,0.515197,27439.826269626617
0.05,6,9,3,0.66,0.33,k9,0.510916,27615.20632839203
0.05,9,9,3,0.66,0.33,k9,0.522902,27695.602989196777
0.05,12,9,3,0.66,0.33,k9,0.519264,27807.89756178856
0.05,15,9,1.5,0.66,0.33,k9,0.513057,27934.15430212021
0.05,3,9,1.5,0.66,0.33,k9,0.514555,28066.32245016098
0.05,6,9,1.5,0.66,0.33,k9,0.5122,28255.051297426224
0.05,9,9,1.5,0.66,0.33,k9,0.510702,28516.01294207573
0.05,12,9,1.5,0.66,0.33,k9,0.512842,28766.60614848137
0.05,15,9,0,0.66,0.33,k9,0.510916,28938.364537477493
0.05,3,9,0,0.66,0.33,k9,0.515411,29202.10438323021
0.05,6,9,0,0.66,0.33,k9,0.516695,29365.403878688812
0.05,9,9,0,0.66,0.33,k9,0.516267,29601.24659013748
0.05,12,9,0,0.66,0.33,k9,0.514769,29891.144648313522
0.05,15,1,3,0.66,0.33,k9,0.525257,30344.02619767189
0.05,3,1,3,0.66,0.33,k9,0.519478,30640.09969639778
0.05,6,1,3,0.66,0.33,k9,0.522046,30856.95535182953
0.05,9,1,3,0.66,0.33,k9,0.526969,31212.948756217957
0.05,12,1,3,0.66,0.33,k9,0.526969,31491.069157361984
