0.1,15,5,1.5,1.0,0.66,mean,0.471318,224.6423978805542
0.1,15,5,1.5,0.66,0.66,mean,0.473031,413.87433671951294
0.1,15,5,1.5,0.33,0.66,mean,0.473673,515.380576133728
0.1,15,5,0,1.0,0.66,mean,0.472175,674.2758712768555
0.1,15,5,0,0.66,0.66,mean,0.467894,883.3458821773529
0.1,15,5,0,0.33,0.66,mean,0.471104,988.618320941925
0.1,15,5,3,1.0,0.66,mean,0.46768,1373.8320429325104
0.1,15,5,3,0.66,0.66,mean,0.46982,1535.3988583087921
0.1,15,5,3,0.33,0.66,mean,0.476455,1650.925362586975
0.1,15,9,1.5,1.0,0.66,mean,0.470676,1812.8524436950684
0.1,15,9,1.5,0.66,0.66,mean,0.468322,1963.7586731910706
0.1,15,9,1.5,0.33,0.66,mean,0.470034,2009.3456954956055
0.1,15,9,0,1.0,0.66,mean,0.473459,2119.715119600296
0.1,15,9,0,0.66,0.66,mean,0.470248,2250.011058807373
0.1,15,9,0,0.33,0.66,mean,0.469178,2397.048879146576
0.1,15,9,3,1.0,0.66,mean,0.473673,2598.6643419265747
0.1,15,9,3,0.66,0.66,mean,0.470462,2786.3480265140533
0.1,15,9,3,0.33,0.66,mean,0.47089,2894.2586402893066
0.1,15,1,1.5,1.0,0.66,mean,0.474315,3215.234519958496
0.1,15,1,1.5,0.66,0.66,mean,0.472175,3565.4586906433105
0.1,15,1,1.5,0.33,0.66,mean,0.476455,3819.0394241809845
0.1,15,1,0,1.0,0.66,mean,0.465325,4292.938626527786
0.1,15,1,0,0.66,0.66,mean,0.471961,4521.8866465091705
0.1,15,1,0,0.33,0.66,mean,0.473245,4735.651910305023
0.1,15,1,3,1.0,0.66,mean,0.474101,5112.504670143127
0.1,15,1,3,0.66,0.66,mean,0.474315,5537.217409610748
0.1,15,1,3,0.33,0.66,mean,0.478596,5787.6924731731415
0.2,15,5,1.5,1.0,0.66,mean,0.481807,5917.667265176773
0.2,15,5,1.5,0.66,0.66,mean,0.488014,6050.194821834564
0.2,15,5,1.5,0.33,0.66,mean,0.485873,6142.467418193817
0.2,15,5,0,1.0,0.66,mean,0.484161,6287.10547208786
0.2,15,5,0,0.66,0.66,mean,0.484161,6388.3523960113525
0.2,15,5,0,0.33,0.66,mean,0.485873,6474.562042236328
0.2,15,5,3,1.0,0.66,mean,0.481592,6660.854140281677
0.2,15,5,3,0.66,0.66,mean,0.486087,6769.180047035217
0.2,15,5,3,0.33,0.66,mean,0.482449,6881.135330438614
0.2,15,9,1.5,1.0,0.66,mean,0.481807,7018.080864191055
0.2,15,9,1.5,0.66,0.66,mean,0.481592,7130.352800607681
0.2,15,9,1.5,0.33,0.66,mean,0.481378,7221.074437618256
0.2,15,9,0,1.0,0.66,mean,0.484589,7327.245336055756
0.2,15,9,0,0.66,0.66,mean,0.47881,7391.727326869965
0.2,15,9,0,0.33,0.66,mean,0.481807,7426.860674619675
0.2,15,9,3,1.0,0.66,mean,0.480522,7546.205723285675
0.2,15,9,3,0.66,0.66,mean,0.482877,7701.748029232025
0.2,15,9,3,0.33,0.66,mean,0.482235,7820.572219371796
0.2,15,1,1.5,1.0,0.66,mean,0.494007,8150.431069135666
0.2,15,1,1.5,0.66,0.66,mean,0.48994,8490.47656416893
0.2,15,1,1.5,0.33,0.66,mean,0.492723,8625.538617134094
0.2,15,1,0,1.0,0.66,mean,0.480308,8890.16540145874
0.2,15,1,0,0.66,0.66,mean,0.48095,9106.631806850433
0.2,15,1,0,0.33,0.66,mean,0.482877,9240.290709257126
0.2,15,1,3,1.0,0.66,mean,0.492509,9645.799724340439
0.2,15,1,3,0.66,0.66,mean,0.495291,9862.815563678741
0.2,15,1,3,0.33,0.66,mean,0.493793,10081.476529598236
0.05,15,5,1.5,1.0,0.66,mean,0.465753,10389.326083898544
0.05,15,5,1.5,0.66,0.66,mean,0.470034,10643.000231027603
0.05,15,5,1.5,0.33,0.66,mean,0.469178,10808.281970739365
0.05,15,5,0,1.0,0.66,mean,0.463613,11189.68331694603
0.05,15,5,0,0.66,0.66,mean,0.468322,11466.912238121033
0.05,15,5,0,0.33,0.66,mean,0.467894,11586.456861972809
0.05,15,5,3,1.0,0.66,mean,0.465111,12115.709424257278
0.05,15,5,3,0.66,0.66,mean,0.468108,12418.464704990387
0.05,15,5,3,0.33,0.66,mean,0.466182,12630.130869150162
0.05,15,9,1.5,1.0,0.66,mean,0.470462,12803.24614405632
0.05,15,9,1.5,0.66,0.66,mean,0.47089,13035.685380458832
0.05,15,9,1.5,0.33,0.66,mean,0.46768,13195.092383384705
0.05,15,9,0,1.0,0.66,mean,0.466396,13500.036129236221
0.05,15,9,0,0.66,0.66,mean,0.471961,13653.167793750763
0.05,15,9,0,0.33,0.66,mean,0.46875,13797.867962360382
0.05,15,9,3,1.0,0.66,mean,0.468322,14143.89732336998
0.05,15,9,3,0.66,0.66,mean,0.468964,14473.10030078888
0.05,15,9,3,0.33,0.66,mean,0.465325,14585.878642082214
0.05,15,1,1.5,1.0,0.66,mean,0.467252,14974.992623567581
0.05,15,1,1.5,0.66,0.66,mean,0.470034,15285.250076770782
0.05,15,1,1.5,0.33,0.66,mean,0.468322,15516.312663793564
0.05,15,1,0,1.0,0.66,mean,0.465539,15934.31238436699
0.05,15,1,0,0.66,0.66,mean,0.468108,16317.310978412628
0.05,15,1,0,0.33,0.66,mean,0.468108,16598.243802785873
0.05,15,1,3,1.0,0.66,mean,0.467894,16911.87733578682
0.05,15,1,3,0.66,0.66,mean,0.470248,17474.17247056961
