0.03379178083508025,8,2,2.1980240055492524,0.4257140811786163,0.5054005109226736,k121,0.494863,0.3116018772125244
0.033563278125292056,4,3,1.8640379613020026,0.564146888547499,0.5258210953540607,mean,0.464683,156.91444563865662
0.10785173220033765,7,3,1.146799265465352,0.936278515930635,0.5602592228119454,mean,0.472603,273.9571907520294
0.01,5,4,1.3616004246351545,0.9208229642164432,0.5998825626603863,mean,0.46875,884.0261988639832
0.12323808826482276,7,4,1.3473855998694257,0.9357305868524395,0.6959361871713099,none,0.470034,1000.1859130859375
0.174050977725769,15,8,0.033086228624915066,0.7857225096186549,0.7914390792618907,constant,0.473459,1085.4943957328796
0.01,6,9,1.6759985542716795,0.4890948740266188,0.5837009114103877,none,0.474101,1336.2629573345184
0.0728406886488532,15,1,0.0,0.8277047982983028,0.6464269748980811,none,0.46661,1473.3287825584412
0.04572871501014391,3,7,3.0,0.6023118774488672,0.43886512691539914,constant,0.473887,1673.4162828922272
0.0516619227023849,3,2,0.0,0.8544545044208163,0.3526844061745292,none,0.465325,1887.9015958309174
0.025788362502923205,10,2,2.998828260889878,0.3423717700215524,0.45777929084123037,k3,0.53232,2538.31262755394
0.01,8,1,0.15741834885506473,0.3,0.605617309099449,mean,0.465539,3060.6622035503387
0.2,11,1,2.4211370307910567,1.0,0.3569691656917448,constant,0.50107,3263.2375948429108
0.01,6,9,1.3829387578095027,0.3,0.5517831386094343,mean,0.470034,3783.8012540340424
0.01,6,6,0.9353198161551033,0.3,0.8340848415479807,mean,0.470034,4125.41218495369
0.018864970675727153,6,1,0.2266987630775703,0.376819824276936,0.6005655436185925,mean,0.463613,4434.384635448456
0.013517148543866396,8,1,3.0,0.355849579354879,0.500843794338262,median,0.472175,4928.326409101486
0.01,3,9,1.2658951910332197,0.546121842512584,0.49291716019987886,mean,0.47988,5279.706474065781
0.01,5,9,2.092918195917909,0.3,0.3,median,0.486943,5599.594642162323
0.01,11,1,0.8073477083023853,1.0,0.3,median,0.472817,6432.995674371719
0.01,3,1,2.199857912911674,0.3,0.32498153981905187,none,0.472389,6677.09915471077
0.01,15,9,1.0785820786847882,1.0,0.9375680817601793,k121,0.489298,8214.282897233963
0.01,6,1,1.632715431552401,0.6630872506242892,0.3,mean,0.474315,8680.89279961586
0.042304482029631364,12,1,1.8752674100254039,0.6316903023756644,1.0,mean,0.464469,9104.873102426529
0.056761751962776406,13,1,0.42410030411710997,0.3,1.0,mean,0.465967,9388.232654094696
0.046428983896137636,8,1,0.5966168864238384,0.828598102072649,1.0,mean,0.462329,10017.485869646072
0.041242036285552695,13,1,1.8148489213556447,0.5879811453022026,1.0,mean,0.464897,10504.748741388321
0.06867250908222974,4,1,1.4136328322177152,1.0,1.0,median,0.474315,10753.35078215599
0.2,7,3,0.058619374379035034,0.3,0.7301707252123717,mean,0.479452,10884.323420286179
0.01,5,9,0.2360565515009556,0.4725850109152571,1.0,constant,0.471961,11257.260125398636
0.2,13,9,0.14267423145340097,0.3168332898062885,1.0,median,0.482021,11337.32006406784
0.2,3,9,0.7231536602998844,0.969695155315389,0.6314752162073621,k121,0.502783,11573.036597251892
0.2,14,9,0.0,0.3,1.0,constant,0.480736,11638.387688159943
0.01,10,1,2.5260369885205565,0.7785656956442931,0.7047662861925778,k51,0.507063,12638.246938943863
0.01,13,1,1.7630907381383851,0.9938867170627221,0.4808124682845013,constant,0.463827,13349.74783372879
0.05381288049177055,6,9,2.7464047438553543,0.45636039434809716,0.9015567029498834,none,0.463613,13471.10456442833
0.01,10,9,0.02384793989998141,0.31959608454166316,0.36012648643001943,k9,0.519478,13923.198479890823
0.2,13,9,0.15397529631681817,0.4209565079063333,0.5943919695810247,none,0.475599,13957.570677280426
0.03072203695071875,13,1,0.19189798957023094,0.5404833672047836,0.6758375991137009,mean,0.464897,14318.215289831161
0.01,14,9,0.19409718215258498,1.0,0.8876697897553922,constant,0.469606,15077.170136451721
0.01,6,1,0.5519830095672147,0.3,0.9608508355066192,constant,0.463399,15751.115317821503
0.01,5,3,1.4282597702916304,0.3,0.6679790157334409,constant,0.476241,16023.395625829697
0.01,9,2,0.6050267934144102,1.0,1.0,none,0.464041,16507.0072119236
0.041126665196788224,8,9,2.2859019701055447,1.0,0.5184387971643207,none,0.462543,16722.565472602844
0.01,13,1,0.029536105761529978,0.7961956915785859,1.0,constant,0.475599,17279.997812509537
0.056458668634587476,11,9,2.944847154297146,0.35496762678341526,0.5137517392253024,mean,0.469392,17444.559424638748
0.1985660643133817,7,1,2.0406064184335317,0.6540451799615239,0.6405749300661765,k51,0.54238,17777.119463682175
0.01,12,1,1.0826204230131744,0.9792385389744371,1.0,median,0.474529,18636.954036712646
0.029189402733937986,11,5,0.15635895143052664,0.7727754655747288,0.9696080627190473,none,0.461259,18910.05375981331
0.2,15,1,2.992371152358916,0.8358307570255752,0.3,median,0.523545,19024.608798980713
0.04091181347047123,14,1,0.0,0.9804458168124144,0.42634976976947997,constant,0.467466,19336.0734064579
0.031044298954799626,13,1,0.0,0.7405005190604724,0.8156006339030184,median,0.472603,19576.256182432175
0.01,10,1,3.0,0.9780743425872995,0.329708549047328,constant,0.476027,19793.324311494827
0.027833831142374324,12,1,3.0,0.825607457455827,0.8758377981381098,none,0.459118,20078.67483139038
0.01,13,9,0.0,0.8141418299108334,0.8086823893997204,k31,0.504709,21481.44750213623
0.04239514160655182,4,1,0.9252729311432086,0.9190224993825806,1.0,constant,0.471104,21690.417667865753
0.036601822792624986,10,1,1.609151741472353,0.4962156758192995,0.8166193250595439,none,0.464041,21771.653219223022
0.015173981820866047,11,1,0.35278617268973095,0.840409233019656,1.0,k9,0.510488,24668.232661485672
0.011150688218219806,7,2,0.0,0.8277089149553181,0.8344131292974908,none,0.461687,25229.11189699173
0.19103409261604312,10,2,0.086394739332282,0.8717776149414083,0.30708338061420887,k3,0.560788,25537.939326286316
0.046450447892674836,5,9,0.558646412320415,0.8745415990342638,1.0,mean,0.46875,25694.167907714844
0.04773097325999719,7,9,0.22703419380705958,0.6938190857685178,1.0,median,0.469606,25800.866451740265
0.18710823883685382,13,9,0.3202808634614934,0.8031306195525134,0.9432527525172301,k5,0.535103,25966.871320962906
0.01,13,8,2.125642367415124,0.8311087130908918,0.3,k121,0.492295,26490.690742254257
0.2,11,2,1.493390976122182,0.9490688442769921,1.0,none,0.476027,26689.4052233696
0.01,11,9,0.0,0.5868147170919504,0.5649989486531253,k51,0.509204,27203.11013317108
0.014348580736059966,9,1,1.1964612123337153,0.7922444284230956,0.9817755985989862,mean,0.474957,27587.998735189438
0.19485334094047382,5,8,2.8051343503296704,0.6275644460357225,0.9998000166850642,k31,0.524829,27847.851376771927
0.028580455666186853,12,9,0.7343093452416591,0.4757804516150228,0.3156492656562769,none,0.467038,28007.455079078674
0.09015544262936566,6,5,1.4906165091353425,0.3115883662034714,0.9937265057497966,k121,0.499144,28178.984113931656
0.010728354837597525,15,9,2.904724268132455,0.3896628975086684,0.4340162758963905,k31,0.506635,28842.101764440536
